year,player,pos,age,mp
2007,Stanislav Medvedenko,C,27,81
2007,Pops Mensah-Bonsu,PF,23,71
2007,C.J. Miles,SG,19,373
2007,Darko Miličić,PF,21,1913
2007,Andre Miller,PG,30,2966
2007,Andre Miller,PG,30,822
2007,Andre Miller,PG,30,2144
2007,Brad Miller,C,30,1783
2007,Mike Miller,SG,26,2740
2007,Paul Millsap,PF,21,1472
2007,Yao Ming,C,26,1624
2007,Cuttino Mobley,SG,31,2841
2007,Nazr Mohammed,C,29,773
2007,Mikki Moore,C,31,2082
2007,Randolph Morris,C,21,44
2007,Adam Morrison,PF,22,2326
2007,Alonzo Mourning,C,36,1572
2007,Troy Murphy,PF,26,1852
2007,Troy Murphy,PF,26,667
2007,Troy Murphy,PF,26,1185
2007,Ronald Murray,SG,27,1477
2007,Dikembe Mutombo,C,40,1289
2007,Boštjan Nachbar,SF,26,1532
2007,Eduardo Nájera,PF,30,1658
2007,Steve Nash,PG,32,2682
2007,Jameer Nelson,PG,24,2331
2007,Rasho Nesterović,C,30,1676
2007,Ira Newble,SF,32,129
2007,Andrés Nocioni,PF,27,1406
2007,David Noel,PF,22,792
2007,Steve Novak,SF,23,191
2007,Dirk Nowitzki,PF,28,2820
2007,Patrick O'Bryant,C,20,119
2007,Jermaine O'Neal,C,28,2459
2007,Shaquille O'Neal,C,34,1135
2007,Fabricio Oberto,C,31,1365
2007,Lamar Odom,PF,27,2202
2007,Emeka Okafor,C,24,2329
2007,Mehmet Okur,C,27,2664
2007,Kevin Ollie,PG,34,919
2007,Michael Olowokandi,C,31,234
2007,Bo Outlaw,PF,35,460
2007,Travis Outlaw,PF,22,1532
2007,Zaza Pachulia,C,22,2026
2007,Scott Padgett,PF,30,231
2007,Scott Padgett,PF,30,198
2007,Scott Padgett,PF,30,33
2007,Jannero Pargo,PG,27,1710
2007,Anthony Parker,SG,31,2437
2007,Smush Parker,PG,25,2457
2007,Tony Parker,PG,24,2499
2007,Ruben Patterson,SF,31,2508
2007,Chris Paul,PG,21,2353
2007,Sasha Pavlović,SG,23,1534
2007,Gary Payton,PG,38,1503
2007,Kendrick Perkins,C,22,1576
2007,Morris Peterson,SF,29,1515
2007,Johan Petro,C,21,1510
2007,Eric Piatkowski,SG,36,73
2007,Paul Pierce,SG,29,1740
2007,Mickaël Piétrus,SF,24,1937
2007,Kevinn Pinkney,PF,23,100
2007,Scot Pollard,C,31,109
2007,James Posey,SF,30,1919
2007,Vitaly Potapenko,C,31,13
2007,Leon Powe,C,23,720
2007,Josh Powell,PF,24,353
2007,Josh Powell,PF,24,64
2007,Josh Powell,PF,24,289
2007,Roger Powell,SF,24,13
2007,Ronnie Price,PG,23,563
2007,Tayshaun Prince,SF,26,3001
2007,Joel Przybilla,C,27,701
2007,Chris Quinn,PG,23,408
2007,Vladimir Radmanović,PF,26,986
2007,Shavlik Randolph,PF,23,179
2007,Zach Randolph,PF,25,2425
2007,Theo Ratliff,C,33,44
2007,Allan Ray,SG,22,710
2007,Michael Redd,SF,27,2036
2007,J.J. Redick,PG,22,622
2007,Justin Reed,PF,25,318
2007,Jared Reiner,C,24,244
2007,Jason Richardson,SG,26,1675
2007,Jeremy Richardson,SG-SF,22,20
2007,Jeremy Richardson,SG,22,19
2007,Jeremy Richardson,SF,22,1
2007,Quentin Richardson,SF,26,1621
2007,Luke Ridnour,PG,25,2091
2007,Anthony Roberson,PG,23,227
2007,Lawrence Roberts,PF,24,969
2007,Bernard Robinson,SG-SF,26,278
2007,Bernard Robinson,SG,26,241
2007,Bernard Robinson,SF,26,37
2007,Clifford Robinson,C,40,955
2007,Nate Robinson,PG,22,1356
2007,Sergio Rodríguez,PG,20,862
2007,Rajon Rondo,PG,20,1831
2007,Jalen Rose,SF,34,246
2007,Malik Rose,PF,32,810
2007,Quinton Ross,SG,25,1700
2007,Brandon Roy,SG,22,2015
2007,Michael Ruffin,PF,30,271
2007,John Salmons,SG,27,2135
2007,Jamal Sampson,C,23,125
2007,Brian Scalabrine,PF,28,1027
2007,Luke Schenscher,C,24,118
2007,Thabo Sefolosha,SG,22,868
2007,Mouhamed Sene,C,20,169
2007,Wayne Simien,PF,23,93
2007,Cedric Simmons,PF,21,534
2007,James Singleton,PF,25,376
2007,Brian Skinner,PF,30,1523
2007,Uroš Slokar,C,23,72
2007,Craig Smith,PF,23,1537
2007,J.R. Smith,SG,21,1471
2007,Joe Smith,PF,31,1503
2007,Joe Smith,PF,31,148
2007,Joe Smith,PF,31,1355
2007,Josh Smith,SF,21,2647
2007,Steven Smith,PF,23,28
2007,Eric Snow,PG,33,1929
2007,Kirk Snyder,SF,23,563
2007,Darius Songaila,PF,28,700
2007,Pape Sow,C,25,34
2007,Vassilis Spanoulis,SG,24,272
2007,Jerry Stackhouse,SF,32,1615
2007,DeShawn Stevenson,SG,25,2419
2007,Peja Stojaković,SF,29,425
2007,Damon Stoudamire,PG,33,1501
2007,Salim Stoudamire,SG,24,1034
2007,Amar'e Stoudemire,C,24,2689
2007,Mike Sweetney,C,24,385
2007,Stromile Swift,C,27,1029
2007,Wally Szczerbiak,SF,29,900
2007,Donell Taylor,SG,24,369
2007,Maurice Taylor,PF,30,103
2007,Sebastian Telfair,PG,21,1578
2007,Jason Terry,SG,29,2846
2007,Etan Thomas,C,28,1246
2007,Kenny Thomas,PF,29,1412
2007,Kurt Thomas,C,34,1208
2007,Tim Thomas,PF,29,2054
2007,Tyrus Thomas,PF,20,966
2007,Dijon Thompson,SF,23,50
2007,Jamaal Tinsley,PG,28,2243
2007,Jake Tsakalidis,C,27,390
2007,Jake Tsakalidis,C,27,258
2007,Jake Tsakalidis,C,27,132
2007,P.J. Tucker,SF,21,83
2007,Ronny Turiaf,C,24,1087
2007,Hedo Türkoğlu,SF,27,2268
2007,Ime Udoka,SF,29,2144
2007,Beno Udrih,PG,24,948
2007,Anderson Varejão,C,24,1932
2007,Jacque Vaughn,PG,31,760
2007,Charlie Villanueva,PF,22,984
2007,Marcus Vinicius,SF,22,103
2007,Jake Voskuhl,C,29,1043
2007,Sasha Vujačić,SG,22,935
2007,Dwyane Wade,SG,25,1931
2007,Von Wafer,SF,21,1
2007,Dajuan Wagner,SG,23,7
2007,Antoine Walker,PF,30,1818
2007,Ben Wallace,C,32,2697
2007,Gerald Wallace,SF,24,2640
2007,Rasheed Wallace,C,32,2419
2007,Luke Walton,SF,26,1982
2007,Hakim Warrick,PF,24,2152
2007,Earl Watson,PG,27,2152
2007,Chris Webber,PF,33,1821
2007,Chris Webber,PF,33,544
2007,Chris Webber,PF,33,1277
2007,Martell Webster,SF,20,1759
2007,Bonzi Wells,SF,30,590
2007,David Wesley,SG,36,352
2007,David West,PF,26,1900
2007,Delonte West,SG,23,2219
2007,James White,SG,24,137
2007,Chris Wilcox,PF,24,2586
2007,Damien Wilkins,SF,27,2037
2007,Mike Wilks,PG,27,534
2007,Aaron Williams,PF,35,374
2007,Alvin Williams,PG,32,10
2007,Deron Williams,PG,22,2950
2007,Eric Williams,SF,34,121
2007,Eric Williams,SF,34,88
2007,Eric Williams,SF,34,33
2007,Jason Williams,PG,31,1865
2007,Justin Williams,C,22,333
2007,Lou Williams,PG,20,688
2007,Marcus Williams,PG,21,1315
2007,Marvin Williams,PF,20,2179
2007,Mo Williams,PG,24,2472
2007,Shammond Williams,PG,31,345
2007,Shawne Williams,SG,20,556
2007,Shelden Williams,PF,23,1514
2007,Corliss Williamson,PF,33,1337
2007,Kevin Willis,PF,44,43
2007,Metta World Peace,SF,27,2641
2007,Antoine Wright,SG,22,1137
2007,Bracey Wright,SG,22,190
2007,Dorell Wright,SF,21,1292
2007,Lorenzen Wright,C,31,1035
2008,Shareef Abdur-Rahim,PF,31,51
2008,Arron Afflalo,SG,22,970
2008,Maurice Ager,SG,23,165
2008,Maurice Ager,SG,23,77
2008,Maurice Ager,SG,23,88
2008,Blake Ahearn,PG,23,177
2008,LaMarcus Aldridge,PF,22,2649
2008,Malik Allen,PF,29,1096
2008,Malik Allen,PF,29,763
2008,Malik Allen,PF,29,333
2008,Ray Allen,SG,32,2624
2008,Tony Allen,SG,26,1373
2008,Lance Allred,C,26,10
2008,Morris Almond,SG,22,39
2008,Rafer Alston,PG,31,2526
2008,Lou Amundson,PF,25,64
2008,Chris Andersen,C,29,34
2008,Derek Anderson,SG,33,396
2008,Carmelo Anthony,SF,23,2806
2008,Joel Anthony,PF,25,498
2008,Gilbert Arenas,PG,26,425
2008,Trevor Ariza,SF,22,546
2008,Trevor Ariza,SF,22,115
2008,Trevor Ariza,SF,22,431
2008,Darrell Armstrong,PG,39,549
2008,Hilton Armstrong,C,23,732
2008,Carlos Arroyo,PG,28,1269
2008,Chucky Atkins,SG,33,352
2008,James Augustine,PF,23,149
2008,Kelenna Azubuike,SG,24,1732
2008,Renaldo Balkman,SF,23,952
2008,Marcus Banks,PG,26,569
2008,Marcus Banks,PG,26,310
2008,Marcus Banks,PG,26,259
2008,Leandro Barbosa,SG,25,2421
2008,J.J. Barea,PG,23,460
2008,Andrea Bargnani,PF,22,1861
2008,Matt Barnes,PF,27,1414
2008,Andre Barrett,PG,25,25
2008,Earl Barron,C,26,889
2008,Brent Barry,SF,36,554
2008,Brandon Bass,C,22,1557
2008,Maceo Baston,PF,32,103
2008,Shane Battier,SF,29,2907
2008,Marco Belinelli,SG,21,241
2008,Charlie Bell,SG,28,1628
2008,Raja Bell,SG,31,2646
2008,Mike Bibby,PG,29,1573
2008,Mike Bibby,PG,29,473
2008,Mike Bibby,PG,29,1100
2008,Andris Biedriņš,C,21,2078
2008,Chauncey Billups,PG,31,2522
2008,Steve Blake,PG,27,2424
2008,Andray Blatche,PF,21,1675
2008,Mark Blount,C,32,1542
2008,Keith Bogans,SG,27,2198
2008,Andrew Bogut,C,23,2720
2008,Matt Bonner,PF,27,853
2008,Josh Boone,PF,23,1773
2008,Calvin Booth,C,31,204
2008,Carlos Boozer,PF,26,2827
2008,Chris Bosh,C,23,2425
2008,Bruce Bowen,SF,36,2448
2008,Ryan Bowen,SF,32,660
2008,Earl Boykins,PG,31,577
2008,Elton Brand,PF,28,274
2008,Corey Brewer,SF,21,1803
2008,Ronnie Brewer,SG,22,2088
2008,Primož Brezec,C,28,475
2008,Primož Brezec,C,28,267
2008,Primož Brezec,C,28,98
2008,Primož Brezec,C,28,110
2008,Aaron Brooks,PG,23,608
2008,Andre Brown,PF,26,286
2008,Devin Brown,SG,29,1762
2008,Kwame Brown,C,25,713
2008,Kwame Brown,C,25,509
2008,Kwame Brown,C,25,204
2008,P.J. Brown,PF,38,209
2008,Shannon Brown,SG,22,240
2008,Shannon Brown,SG,22,218
2008,Shannon Brown,SG,22,22
2008,Kobe Bryant,SG,29,3192
2008,Greg Buckner,SG,31,520
2008,Caron Butler,SF,27,2314
2008,Rasual Butler,SF,28,875
2008,Andrew Bynum,C,20,1008
2008,José Calderón,PG,26,2484
2008,Marcus Camby,C,33,2758
2008,Brian Cardinal,PF,30,440
2008,Rodney Carney,SF,23,1039
2008,Matt Carroll,SG,27,2016
2008,Anthony Carter,PG,32,1960
2008,Vince Carter,SG,31,2959
2008,Sam Cassell,PG,38,1274
2008,Sam Cassell,PG,38,975
2008,Sam Cassell,PG,38,299
2008,Tyson Chandler,C,25,2783
2008,Wilson Chandler,SF,20,685
2008,Josh Childress,SF,24,2274
2008,Jarron Collins,C,29,702
2008,Jason Collins,C,29,1172
2008,Jason Collins,C,29,684
2008,Jason Collins,C,29,488
2008,Mardy Collins,SG,23,634
2008,Nick Collison,PF,27,2223
2008,Mike Conley,PG,20,1381
2008,Brian Cook,PF,27,629
2008,Brian Cook,PF,27,70
2008,Brian Cook,PF,27,559
2008,Daequan Cook,SG,20,1441
2008,Jamal Crawford,SG,27,3190
2008,Javaris Crittenton,SG,20,679
2008,Javaris Crittenton,SG,20,171
2008,Javaris Crittenton,SG,20,508
2008,Austin Croshere,PF,32,457
2008,Eddy Curry,C,25,1530
2008,Samuel Dalembert,C,26,2724
2008,Erick Dampier,C,32,1755
2008,Antonio Daniels,PG,32,2161
2008,Marquis Daniels,SG,27,1546
2008,Jermareo Davidson,SF,23,322
2008,Baron Davis,PG,28,3196
2008,Glen Davis,C,22,940
2008,Paul Davis,PF,23,194
2008,Ricky Davis,SF,28,2963
2008,Carlos Delfino,SG,25,1928
2008,Luol Deng,SF,22,2128
2008,Boris Diaw,PF,25,2308
2008,Yakhouba Diawara,SG,25,542
2008,Guillermo Díaz,SG,22,18
2008,Dan Dickau,PG,29,1040
2008,Kaniel Dickens,PF,29,12
2008,Travis Diener,PG,25,1356
2008,Ike Diogu,PF,24,305
2008,DeSagana Diop,C,26,1295
2008,DeSagana Diop,C,26,894
2008,DeSagana Diop,C,26,401
2008,Juan Dixon,PG,29,668
2008,Juan Dixon,PG,29,424
2008,Juan Dixon,PG,29,244
2008,Michael Doleac,C,30,257
2008,Keyon Dooling,PG,27,1334
2008,Quincy Douby,PG,23,876
2008,Jared Dudley,PF,22,1384
2008,Chris Duhon,PG,25,1490
2008,Tim Duncan,C,31,2651
2008,Mike Dunleavy,SG,27,2953
2008,Ronald Dupree,SF,27,21
2008,Ronald Dupree,SF,27,3
2008,Ronald Dupree,SF,27,18
2008,Kevin Durant,SG,19,2768
2008,Monta Ellis,SG,22,3071
2008,Francisco Elson,C,31,813
2008,Francisco Elson,C,31,534
2008,Francisco Elson,C,31,279
2008,Melvin Ely,C,29,621
2008,Maurice Evans,SG,29,1720
2008,Maurice Evans,SG,29,96
2008,Maurice Evans,SG,29,1624
2008,Reggie Evans,PF,27,1879
2008,Jordan Farmar,PG,21,1690
2008,Nick Fazekas,PF,22,269
2008,Nick Fazekas,PF,22,9
2008,Nick Fazekas,PF,22,260
2008,Raymond Felton,PG,23,2972
2008,Kyrylo Fesenko,C,21,70
2008,Michael Finley,SG,34,2204
2008,Derek Fisher,PG,33,2249
2008,T.J. Ford,PG,24,1199
2008,Jeff Foster,C,31,1884
2008,Randy Foye,PG,24,1259
2008,Adonal Foyle,C,32,774
2008,Richie Frahm,SG,30,163
2008,Steve Francis,PG,30,199
2008,Channing Frye,C,24,1342
2008,Dan Gadzuric,C,29,534
2008,Jorge Garbajosa,PF,30,74
2008,Francisco García,SF,26,2096
2008,Thomas Gardner,SG,22,45
2008,Kevin Garnett,PF,31,2328
2008,Pat Garrity,PF,31,284
2008,Pau Gasol,C,27,2351
2008,Pau Gasol,C,27,1433
2008,Pau Gasol,C,27,918
2008,Rudy Gay,SF,21,3000
2008,Mickaël Gelabale,SG,24,465
2008,Devean George,SF,30,821
2008,Daniel Gibson,PG,21,1765
2008,Eddie Gill,PG,29,154
2008,Eddie Gill,PG,29,149
2008,Eddie Gill,PG,29,5
2008,Manu Ginóbili,SG,30,2299
2008,Gordan Giriček,SG,30,831
2008,Gordan Giriček,SG,30,279
2008,Gordan Giriček,SG,30,110
2008,Gordan Giriček,SG,30,442
2008,Ryan Gomes,PF,25,2434
2008,Drew Gooden,PF,26,2122
2008,Drew Gooden,PF,26,1564
2008,Drew Gooden,PF,26,558
2008,Ben Gordon,SG,24,2291
2008,Marcin Gortat,C,23,41
2008,Joey Graham,SF,25,331
2008,Stephen Graham,SF,25,128
2008,Danny Granger,SF,24,2876
2008,Aaron Gray,C,23,613
2008,Gerald Green,SF,22,362
2008,Gerald Green,SF,22,358
2008,Gerald Green,SF,22,4
2008,Jeff Green,SF,21,2253
2008,Taurean Green,SG-PG,21,74
2008,Taurean Green,PG,21,44
2008,Taurean Green,SG,21,30
2008,Willie Green,SG,26,1970
2008,Orien Greene,SG,25,61
2008,Adrian Griffin,SG-SF,33,307
2008,Adrian Griffin,SG,33,222
2008,Adrian Griffin,SF,33,85
2008,Richard Hamilton,SG,29,2424
2008,Anfernee Hardaway,SF,36,325
2008,Matt Harpring,SF,31,1374
2008,Al Harrington,C,27,2190
2008,Othella Harrington,C,34,166
2008,Devin Harris,PG,24,2022
2008,Devin Harris,PG,24,1184
2008,Devin Harris,PG,24,838
2008,Mike Harris,PF,24,159
2008,David Harrison,C,25,702
2008,Jason Hart,PG,29,606
2008,Udonis Haslem,PF,27,1805
2008,Trenton Hassell,SG,28,773
2008,Trenton Hassell,SG,28,463
2008,Trenton Hassell,SG,28,310
2008,Spencer Hawes,C,19,931
2008,Chuck Hayes,PF,24,1575
2008,Jarvis Hayes,SF,26,1287
2008,Brendan Haywood,C,28,2228
2008,Luther Head,SG,25,1379
2008,Walter Herrmann,PF,28,373
2008,Walter Herrmann,PF,28,174
2008,Walter Herrmann,PF,28,199
2008,Nenê,PF,25,266
2008,Grant Hill,SF,35,2222
2008,Kirk Hinrich,PG,27,2380
2008,Ryan Hollins,PF,23,532
2008,Al Horford,C,21,2540
2008,Robert Horry,PF,37,583
2008,Eddie House,PG,29,1480
2008,Dwight Howard,C,22,3088
2008,Josh Howard,SF,27,2757
2008,Juwan Howard,PF,34,353
2008,Troy Hudson,PG,31,93
2008,Larry Hughes,PG-SG,29,2020
2008,Larry Hughes,PG,29,1210
2008,Larry Hughes,SG,29,810
2008,Kris Humphries,PF,22,925
2008,Lindsey Hunter,PG,37,215
2008,Steven Hunter,C,26,120
2008,Andre Iguodala,SF,24,3242
2008,Zydrunas Ilgauskas,C,32,2222
2008,D.J. Mbenga,C,27,326
2008,D.J. Mbenga,C,27,130
2008,D.J. Mbenga,C,27,196
2008,Allen Iverson,SG,32,3424
2008,Royal Ivey,PG,26,1437
2008,Jarrett Jack,SG,24,2229
2008,Bobby Jackson,SG-PG,34,1389
2008,Bobby Jackson,SG,34,891
2008,Bobby Jackson,PG,34,498
2008,Luke Jackson,SF,26,228
2008,Stephen Jackson,SF,29,2855
2008,Casey Jacobsen,SG,26,547
2008,Jerome James,C,32,5
2008,LeBron James,SF,23,3027
2008,Mike James,PG,32,720
2008,Mike James,PG,32,537
2008,Mike James,PG,32,183
2008,Antawn Jamison,PF,31,3061
2008,Marko Jarić,SG,29,2189
2008,Al Jefferson,C,23,2919
2008,Richard Jefferson,SF,27,3200
2008,Jared Jeffries,SF,26,1325
2008,Yi Jianlian,PF,20,1647
2008,Alexander Johnson,PF,24,549
2008,Amir Johnson,PF,20,764
2008,Anthony Johnson,PG,33,1531
2008,Anthony Johnson,PG,33,1121
2008,Anthony Johnson,PG,33,410
2008,DerMarr Johnson,SF,27,28
2008,Joe Johnson,SG,26,3343
2008,Linton Johnson,PF,27,63
2008,Linton Johnson,PF,27,53
2008,Linton Johnson,PF,27,10
2008,Bobby Jones,SF,24,531
2008,Bobby Jones,SF,24,222
2008,Bobby Jones,SF,24,137
2008,Bobby Jones,SF,24,9
2008,Bobby Jones,SF,24,143
2008,Bobby Jones,SF,24,20
2008,Dahntay Jones,SG,27,206
2008,Damon Jones,SG,31,1336
2008,Dwayne Jones,PF,24,472
2008,Eddie Jones,SG,36,922
2008,Fred Jones,SG,28,1757
2008,James Jones,SF,27,1276
2008,Solomon Jones,PF,23,145
2008,Chris Kaman,C,25,2083
2008,Jason Kapono,SF,26,1530
2008,Coby Karl,SG,24,71
2008,Viktor Khryapa,PF,25,105
2008,Jason Kidd,PG,34,2906
2008,Jason Kidd,PG,34,1895
2008,Jason Kidd,PG,34,1011
2008,Tarence Kinsey,SG,23,96
2008,Andrei Kirilenko,SF,26,2217
2008,Linas Kleiza,SF,23,1889
2008,Brevin Knight,PG,32,1674
2008,Kyle Korver,SG-PF,26,1732
2008,Kyle Korver,PF,26,657
2008,Kyle Korver,SG,26,1075
2008,Nenad Krstić,C,24,812
2008,Raef LaFrentz,C,31,291
2008,Carl Landry,PF,24,711
2008,Keith Langford,SG,24,10
2008,Stéphane Lasme,PF-SF,25,303
2008,Stéphane Lasme,SF,25,0
2008,Stéphane Lasme,PF,25,303
2008,Acie Law,PG,23,865
2008,David Lee,PF,24,2356
2008,Rashard Lewis,PF,28,3076
2008,Kyle Lowry,PG,21,2089
2008,Tyronn Lue,PG,30,736
2008,Tyronn Lue,PG,30,564
2008,Tyronn Lue,PG,30,172
2008,Mark Madsen,PF,32,151
2008,Corey Maggette,SF,28,2502
2008,Jamaal Magloire,C,29,286
2008,Jamaal Magloire,C,29,259
2008,Jamaal Magloire,C,29,27
2008,Ian Mahinmi,C,21,23
2008,Stephon Marbury,PG,30,805
2008,Shawn Marion,PF,29,2315
2008,Shawn Marion,PF,29,1713
2008,Shawn Marion,PF,29,602
2008,Sean Marks,C,32,130
2008,Donyell Marshall,PF,34,340
2008,Donyell Marshall,PF,34,156
2008,Donyell Marshall,PF,34,184
2008,Darrick Martin,PG,36,141
2008,Kenyon Martin,PF,30,2159
2008,Kevin Martin,SG,24,2216
2008,Desmond Mason,SF,30,1702
2008,Roger Mason,PG,27,1708
2008,Jason Maxiell,C,24,1768
2008,Rashad McCants,SG,23,2020
2008,Jelani McCoy,C,30,33
2008,Antonio McDyess,PF,33,2285
2008,Tracy McGrady,SG,28,2440
2008,Dominic McGuire,SG,22,695
2008,Jeff McInnis,PG,33,1410
2008,Josh McRoberts,PF,20,28
2008,Chris Mihm,C,28,278
2008,C.J. Miles,SG,20,689
2008,Darko Miličić,C,22,1663
2008,Andre Miller,PG,31,3016
2008,Brad Miller,C,31,2513
2008,Mike Miller,SG,27,2474
2008,Paul Millsap,PF,22,1702
2008,Yao Ming,C,27,2044
2008,Cuttino Mobley,SG,32,2702
2008,Nazr Mohammed,C,30,1650
2008,Nazr Mohammed,C,30,228
2008,Nazr Mohammed,C,30,1422
2008,Jamario Moon,SF,27,2166
2008,Mikki Moore,PF,32,2385
2008,Randolph Morris,C,22,181
2008,Alonzo Mourning,C,37,389
2008,Troy Murphy,PF,27,2106
2008,Ronald Murray,PG,28,874
2008,Ronald Murray,PG,28,347
2008,Ronald Murray,PG,28,527
2008,Dikembe Mutombo,C,41,619
2008,Boštjan Nachbar,PF,27,1660
2008,Eduardo Nájera,PF,31,1664
2008,Steve Nash,PG,33,2780
2008,Juan Carlos Navarro,SG,27,2117
2008,Jameer Nelson,PG,25,1961
2008,Rasho Nesterović,C,31,1486
2008,Ira Newble,SG-SF,33,698
2008,Ira Newble,SG,33,650
2008,Ira Newble,SF,33,17
2008,Ira Newble,SF,33,31
2008,Demetris Nichols,SF,23,44
2008,Demetris Nichols,SF,23,14
2008,Demetris Nichols,SF,23,30
2008,Joakim Noah,C,22,1534
2008,Andrés Nocioni,SF,28,2021
2008,Steve Novak,SF,24,264
2008,Dirk Nowitzki,PF,29,2769
2008,Patrick O'Bryant,C,21,99
2008,Jermaine O'Neal,C,29,1206
2008,Shaquille O'Neal,C,35,1748
2008,Shaquille O'Neal,C,35,945
2008,Shaquille O'Neal,C,35,803
2008,Fabricio Oberto,C,32,1644
2008,Lamar Odom,PF,28,2921
2008,Emeka Okafor,C,25,2718
2008,Mehmet Okur,C,28,2390
2008,Kevin Ollie,SG,35,300
2008,Bo Outlaw,PF,36,7
2008,Travis Outlaw,PF,23,2186
2008,Andre Owens,PG,27,392
2008,Zaza Pachulia,C,23,944
2008,Jannero Pargo,SG,28,1497
2008,Anthony Parker,SG,32,2634
2008,Smush Parker,PG,26,592
2008,Smush Parker,PG,26,183
2008,Smush Parker,PG,26,409
2008,Tony Parker,PG,25,2312
2008,Ruben Patterson,SF,32,327
2008,Chris Paul,PG,22,3006
2008,Sasha Pavlović,SG,24,1188
2008,Oleksiy Pecherov,C,22,320
2008,Kendrick Perkins,C,23,1912
2008,Kosta Perović,C,22,38
2008,Morris Peterson,SG,30,1796
2008,Johan Petro,C,22,1310
2008,Eric Piatkowski,SF,37,113
2008,Paul Pierce,SF,30,2874
2008,Mickaël Piétrus,SF,25,1316
2008,Scot Pollard,C,32,173
2008,James Posey,PF,31,1821
2008,Leon Powe,C,24,809
2008,Josh Powell,C,25,1228
2008,Kasib Powell,SF,26,304
2008,Ronnie Price,PG,24,588
2008,Tayshaun Prince,SF,27,2694
2008,Gabe Pruitt,PG,21,95
2008,Joel Przybilla,C,28,1819
2008,Chris Quinn,PG,24,1340
2008,Vladimir Radmanović,SF,27,1483
2008,Shavlik Randolph,PF,24,27
2008,Zach Randolph,C,26,2244
2008,Theo Ratliff,C-PF,34,437
2008,Theo Ratliff,PF,34,214
2008,Theo Ratliff,C,34,223
2008,Michael Redd,SG,28,2702
2008,J.J. Redick,SG,23,276
2008,Chris Richard,C,23,556
2008,Jason Richardson,SF,27,3149
2008,Jeremy Richardson,SG-SF,23,132
2008,Jeremy Richardson,SF,23,15
2008,Jeremy Richardson,SG,23,29
2008,Jeremy Richardson,SF,23,88
2008,Quentin Richardson,SF,27,1841
2008,Luke Ridnour,PG,26,1223
2008,Nate Robinson,PG,23,1883
2008,Sergio Rodríguez,PG,21,628
2008,Rajon Rondo,PG,21,2306
2008,Malik Rose,PF,33,494
2008,Quinton Ross,SG,26,1505
2008,Brandon Roy,SG,23,2792
2008,Michael Ruffin,C,31,632
2008,Kareem Rush,SG,27,1504
2008,John Salmons,SG,28,2517
2008,Cheikh Samb,C,23,31
2008,Brian Scalabrine,PF,29,512
2008,Luis Scola,PF,27,2024
2008,Thabo Sefolosha,SG,23,1436
2008,Mouhamed Sene,C,21,62
2008,Ramon Sessions,PG,21,450
2008,Bobby Simmons,SF,27,1521
2008,Cedric Simmons,PF,22,87
2008,Cedric Simmons,PF,22,68
2008,Cedric Simmons,PF,22,19
2008,Courtney Sims,C,24,11
2008,Brian Skinner,C,31,844
2008,Craig Smith,PF,24,1547
2008,J.R. Smith,SG,22,1421
2008,Jason Smith,PF,21,1107
2008,Joe Smith,PF,32,1726
2008,Joe Smith,PF,32,1146
2008,Joe Smith,PF,32,580
2008,Josh Smith,PF,22,2873
2008,Eric Snow,PG,34,305
2008,Kirk Snyder,SF-PF,24,761
2008,Kirk Snyder,PF,24,81
2008,Kirk Snyder,SF,24,680
2008,Darius Songaila,C,29,1554
2008,Jerry Stackhouse,SG,33,1412
2008,DeShawn Stevenson,SG,26,2564
2008,Peja Stojaković,SF,30,2711
2008,Awvee Storey,SG,30,259
2008,Damon Stoudamire,PG,34,1037
2008,Damon Stoudamire,PG,34,624
2008,Damon Stoudamire,PG,34,413
2008,Salim Stoudamire,PG,25,402
2008,Amar'e Stoudemire,C,25,2677
2008,D.J. Strawberry,SG,22,270
2008,Rodney Stuckey,PG,21,1081
2008,Robert Swift,C,22,98
2008,Stromile Swift,PF,28,844
2008,Stromile Swift,PF,28,549
2008,Stromile Swift,PF,28,295
2008,Wally Szczerbiak,SF,30,1736
2008,Wally Szczerbiak,SF,30,1180
2008,Wally Szczerbiak,SF,30,556
2008,Sebastian Telfair,PG,22,1933
2008,Jason Terry,SG,30,2579
2008,Billy Thomas,SF,32,42
2008,Billy Thomas,SF,32,8
2008,Billy Thomas,SF,32,34
2008,Kenny Thomas,PF,30,281
2008,Kurt Thomas,C-PF,35,1584
2008,Kurt Thomas,C,35,1060
2008,Kurt Thomas,PF,35,524
2008,Tim Thomas,PF,30,1940
2008,Tyrus Thomas,PF,21,1330
2008,Al Thornton,PF,24,2158
2008,Jamaal Tinsley,PG,29,1293
2008,Alando Tucker,SF,23,48
2008,Ronny Turiaf,C,25,1458
2008,Hedo Türkoğlu,SF,28,3026
2008,Ime Udoka,PF,30,1316
2008,Beno Udrih,PG,25,2080
2008,Anderson Varejão,C,25,1320
2008,Jacque Vaughn,PG,32,1139
2008,Charlie Villanueva,PF,23,1829
2008,Marcus Vinicius,SF,23,69
2008,Jake Voskuhl,C,30,386
2008,Sasha Vujačić,SG,23,1279
2008,Dwyane Wade,SG,26,1954
2008,Von Wafer,SG,22,154
2008,Von Wafer,SG,22,90
2008,Von Wafer,SG,22,64
2008,Antoine Walker,PF,31,892
2008,Ben Wallace,C-PF,33,2205
2008,Ben Wallace,C,33,1627
2008,Ben Wallace,PF,33,578
